Class,id,W,H,n,|E_d|,|E_s|,|SR|,|E_d|',|E_s|',|SR|',|I_in|,|I_out|,UB0-KP,UB0-LS,UB0,LB0,UB,LB,Gap0,Gap,Opt0,Opt,Violate-Dif,Violate-Same,Value-Error,Nodes',Nodes,#OPP,#EOPP,Time-OPP,Time-EOPP,Time-UB0-KP,Time-UB0-LS,Time-LB0,Time-Red,Time
Class10,2,100,100,20,0,0,0,0,0,0,0,0,1600000000000,1600000000000,1600000000000,1500000000000,1600000000000,1600000000000,0.0625,0.0,0,1,0,0,0,0,16,1,0,0.001,0.0,0.0,0.0,0.001,0.0,0.003
Class10,3,100,100,20,0,0,0,0,0,0,0,0,1400000000000,0,1400000000000,1400000000000,1400000000000,1400000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.001,0.0,0.002
Class10,4,100,100,20,0,0,0,0,0,0,0,0,1500000000000,0,1500000000000,1500000000000,1500000000000,1500000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.001,0.0,0.002
Class10,5,100,100,20,0,0,0,0,0,0,0,0,1600000000000,0,1600000000000,1600000000000,1600000000000,1600000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.001,0.0,0.0,0.0,0.001
Class10,6,100,100,20,0,0,0,0,0,0,0,0,1400000000000,1400000000000,1400000000000,1300000000000,1400000000000,1400000000000,0.07142857142857142,0.0,0,1,0,0,0,0,14,1,0,0.003,0.0,0.0,0.0,0.001,0.0,0.004
Class10,7,100,100,20,0,0,0,0,0,0,0,0,1200000000000,1200000000000,1200000000000,1100000000000,1200000000000,1200000000000,0.08333333333333333,0.0,0,1,0,0,0,0,12,1,0,0.004,0.0,0.001,0.0,0.0,0.0,0.005
Class10,8,100,100,20,0,0,0,0,0,0,0,0,1600000000000,0,1600000000000,1600000000000,1600000000000,1600000000000,0.0,0.0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Class10,9,100,100,20,0,0,0,0,0,0,0,0,133333333331,123809523803,123809523803,104761904758,114285714281,114285714281,0.1538461538331065,0.0,0,1,0,0,0,556,590,56,7,0.017,0.01,0.0,0.0,0.001,0.0,0.02
Class10,10,100,100,20,0,0,0,0,0,0,0,0,119402985069,119402985069,119402985069,101492537309,107462686561,107462686561,0.14999999999706876,0.0,0,1,0,0,0,25084,28804,5414,1366,7.443,3.997,0.001,0.0,0.002,0.0,7.457
Class10,11,100,100,40,0,0,0,0,0,0,0,0,2400000000000,2400000000000,2400000000000,2300000000000,2400000000000,2300000000000,0.041666666666666664,0.041666666666666664,0,0,0,0,0,0,25,1,1,1799.995,1799.934,0.002,0.001,0.002,0.0,1800.0
Class10,12,100,100,40,0,0,0,0,0,0,0,0,129274611398,122797927460,122797927460,100000000000,103367875646,103367875646,0.18565400843125923,0.0,0,1,0,0,0,20155,25203,5781,67,0.161,0.085,0.001,0.0,0.003,0.0,0.168
Class10,13,100,100,40,0,0,26,0,0,26,0,0,187252738540,175364776259,175364776259,168744329773,169009765661,169009765661,0.037752430261263646,0.0,0,1,0,0,0,43748,44081,519,35,0.182,0.083,0.002,0.001,0.02,0.0,0.21
Class10,14,100,100,40,0,0,39,0,0,39,0,0,172250965539,145589673375,145589673375,137145981914,139451843918,139451843918,0.057996499787806466,0.0,0,1,0,0,0,504800,511963,16154,5443,95.522,67.462,0.0,0.115,1.339,0.0,97.123
Class10,15,100,100,40,0,0,27,0,0,27,0,0,358459509724,306368983736,306368983736,291573798109,293709486386,293709486386,0.04829204786522744,0.0,0,1,0,0,0,40303,40502,316,159,1.834,0.93,0.0,0.007,0.053,0.0,1.896
Class10,16,100,100,40,0,0,0,0,0,0,0,0,113062098499,111349036399,111349036399,102676659525,103104925048,103104925048,0.07788461539015065,0.0,0,1,0,0,0,557541,630673,82994,4894,31.101,16.28,0.001,0.0,0.003,0.0,31.176
Class10,17,100,100,40,0,1,20,0,1,20,0,0,223555753336,166057074510,166057074510,154329263198,156601674403,156601674403,0.07062518321851893,0.0,0,1,0,0,0,51623,51839,658,85,1.83,1.304,0.001,0.009,0.15,0.0,1.998
Class10,18,100,100,40,0,0,33,0,0,33,0,0,241109548754,0,241109548754,189160168728,192905534956,192905534956,0.21545965431258418,0.0,0,1,0,0,0,35057,35167,112,83,7.61,6.81,0.001,0.96,6.941,0.0,15.513
Class10,19,100,100,40,0,0,0,0,0,0,0,0,2100000000000,2100000000000,2100000000000,1900000000000,2100000000000,2000000000000,0.09523809523809523,0.047619047619047616,0,0,0,0,0,0,22,2,1,1799.994,1799.964,0.0,0.0,0.006,0.0,1800.0
Class10,20,100,100,40,0,0,0,0,0,0,0,0,2200000000000,2200000000000,2200000000000,2100000000000,2200000000000,2200000000000,0.045454545454545456,0.0,0,1,0,0,0,0,22,1,0,0.001,0.0,0.0,0.0,0.003,0.0,0.004
Class10,21,100,100,60,0,0,0,0,0,0,0,0,122483029502,119977395922,119977395922,110152647252,113427563474,111863649993,0.08188833066844767,0.013787772857859915,0,0,0,0,0,4670186,4928090,402307,117354,1798.527,1475.996,0.001,0.0,0.956,0.0,1800.0
Class10,22,100,100,60,0,0,38,0,0,38,0,0,142262596058,125319544813,125319544813,114166125861,114694693473,114694693473,0.08899983612805942,0.0,0,1,0,0,0,5415770,5629927,247801,20851,59.948,30.178,0.001,0.0,0.646,0.0,60.833
Class10,23,100,100,60,0,0,18,0,0,18,0,0,123105813729,119856095732,119856095732,108810086587,109589210360,109589210360,0.09216059540016254,0.0,0,1,0,0,0,7033940,7413374,400688,1178,6.986,1.483,0.0,0.0,3.4,0.0,10.596
Class10,24,100,100,60,0,0,0,0,0,0,0,0,108005517667,106487990150,106487990150,99999999999,103243995074,99999999999,0.060926965959832234,0.03142066589611212,0,0,0,0,0,31074084,36115754,5410255,200285,1798.317,644.898,0.001,0.0,0.143,0.0,1800.004
Class10,25,100,100,60,0,3,36,0,3,36,0,0,298137106501,164958000727,164958000727,157904856241,162606952563,157904856241,0.04275721368418328,0.028916945111422787,0,0,0,0,0,186368,186392,41,10,1795.666,1795.451,0.001,0.05,4.269,0.0,1800.0
Class10,26,100,100,60,0,0,0,0,0,0,0,0,136946651530,130760499429,130760499429,119182746875,120828603855,120828603855,0.088541666669654,0.0,0,1,0,0,0,562307,585230,32215,290,1.025,0.406,0.0,0.0,0.028,0.0,1.09
Class10,27,100,100,60,0,2,59,0,2,59,0,0,588128870684,0,588128870684,264517797634,318452976474,264517797634,0.5502383732219045,0.16936622617626412,0,0,0,0,0,11320,11381,20,11,1793.782,1793.491,0.0,0.625,5.593,0.0,1800.0
Class10,28,100,100,60,0,1,47,0,1,47,0,0,163115508363,145254986037,145254986037,138602817282,141928901658,138602817282,0.04579649164886863,0.023434863069783513,0,0,0,0,0,334249,335365,1961,1085,1788.35,944.997,0.0,0.373,11.218,0.0,1800.0
Class10,29,100,100,60,0,0,0,0,0,0,0,0,108533933378,107111487299,107111487299,99999999997,102370495763,101397892243,0.06639332046756477,0.009500818695375805,0,0,0,0,0,61694970,69199698,8809569,183604,1794.399,775.782,0.001,0.001,0.308,0.0,1800.006
Class10,30,100,100,60,0,5,37,0,5,37,0,0,204638035879,143262512330,143262512330,129198510168,133983311721,133983311721,0.09816945084422421,0.0,0,1,0,0,0,1848492,1879155,44899,20450,189.062,93.435,0.0,0.004,3.087,0.0,192.377
Class10,31,100,100,80,0,0,0,0,0,0,0,0,118775144763,116385032403,116385032403,100753194791,102507394164,102507394164,0.1343114083422042,0.0,0,1,0,0,0,64879164,76501962,12085714,232976,1701.075,735.206,0.001,0.0,0.217,0.0,1708.404
Class10,32,100,100,80,0,0,0,0,0,0,0,0,113609051838,113324086772,113324086772,108427613211,113324086772,108427613211,0.04320770367954834,0.04320770367954834,0,0,0,0,0,1525,1661,20,5,1357.244,1357.103,0.001,0.054,5.579,0.0,1800.0
Class10,33,100,100,80,0,0,55,0,0,55,0,0,473240143102,0,473240143102,276276080389,309103424172,276330988832,0.416203201659812,0.10602417436101853,0,0,0,0,0,65653,66036,350,146,1793.905,1525.834,0.0,0.434,5.657,0.0,1800.0
Class10,34,100,100,80,0,0,0,0,0,0,0,0,120758247615,118682876485,118682876485,100388990323,102448484295,102448484295,0.1541409064542863,0.0,0,1,0,0,0,39532617,47581125,8259408,589134,1641.826,776.569,0.0,0.0,0.015,0.0,1643.992
Class10,35,100,100,80,0,14,34,0,14,34,0,0,491083388500,142955656300,142955656300,129276656232,135371000299,135371000299,0.09568701527481988,0.0,0,1,0,0,0,45241,45953,1152,259,2.23,1.32,0.001,0.001,0.405,0.0,2.637
Class10,36,100,100,80,0,2,42,0,2,42,0,0,329089415097,229440407501,229440407501,224394049653,229440407501,224394049653,0.021994198419378268,0.021994198419378268,0,0,0,0,0,2002,2040,1,1,1793.329,1793.308,0.001,0.106,6.564,0.0,1800.0
Class10,37,100,100,80,0,36,7,0,36,7,0,0,586500283598,110493477026,110493477026,100000000000,101701644920,101701644920,0.09496919916395427,0.0,0,1,0,0,0,41463,42755,2017,306,1.116,0.71,0.0,0.0,0.017,0.0,1.135
Class10,38,100,100,80,0,0,38,0,0,38,0,0,248424272207,0,248424272207,195756805881,204534716932,195756805881,0.2120061210529168,0.042916484705715366,0,0,0,0,0,572,634,7,1,1790.698,1790.677,0.001,0.709,8.59,0.0,1800.0
Class10,39,100,100,80,0,19,21,0,19,21,0,0,345027093014,111904498884,111904498884,100798769553,102435397383,102435397383,0.09924292089911577,0.0,0,1,0,0,0,26763727,28021103,1520775,30644,99.718,42.239,0.001,0.0,0.855,0.0,101.596
Class10,40,100,100,80,0,0,0,0,0,0,0,0,124756453967,121833901604,121833901604,100000000000,100340964439,100340964439,0.17921039477966746,0.0,0,1,0,0,0,9132848,10471766,1481344,403,11.991,0.288,0.0,0.0,0.021,0.0,12.418
Class10,41,100,100,100,0,3,31,0,3,31,0,0,162555617526,117818398754,117818398754,111587349949,115741382484,111587349949,0.052886890934667814,0.0358906421009292,0,0,0,0,0,4263128,4303262,43288,27804,1796.17,1517.802,0.001,0.006,3.647,0.0,1800.0
Class10,42,100,100,100,0,0,0,0,0,0,0,0,112485844536,112485844536,112485844536,107528251933,111659579102,107528251933,0.04407303535346948,0.036999308095421624,0,0,0,0,0,73002,73422,413,87,1796.414,1794.237,0.001,0.001,3.585,0.0,1800.001
Class10,43,100,100,100,0,0,0,0,0,0,0,0,111500434514,110957428847,110957428847,100125774763,101492842924,101492842924,0.09761990879345128,0.0,0,1,0,0,0,234844477,258189879,24596063,181480,662.433,229.359,0.001,0.0,0.112,0.0,669.931
Class10,44,100,100,100,0,2,8,0,2,8,0,0,218652056985,115372861001,115372861001,102583695591,103595763582,103595763582,0.1108507260636377,0.0,0,1,0,0,0,37109976,43779052,6821952,172313,550.566,242.91,0.001,0.0,0.214,0.0,552.698
Class10,45,100,100,100,0,0,0,0,0,0,0,0,124579383174,114253370133,114253370133,100594793020,101477843725,101477843725,0.11954638272026752,0.0,0,1,0,0,0,32079378,37046156,5135236,28327,99.523,30.175,0.002,0.0,0.052,0.0,100.758
Class10,46,100,100,100,0,1,65,0,1,65,0,0,165648087359,159173577418,159173577418,148030849512,155459334782,148030849512,0.07000362803141934,0.047784105601744245,0,0,0,0,0,86885695,88206761,1530502,209316,1790.796,807.793,0.001,0.003,5.945,0.0,1800.0
Class10,47,100,100,100,0,0,0,0,0,0,0,0,111870191946,111177349687,111177349687,107471413810,110559693707,107471413810,0.03333355119035848,0.027933144471116313,0,0,0,0,0,723030,738585,16783,0,1795.386,0.0,0.001,0.0,4.583,0.0,1800.01
Class10,48,100,100,100,0,2,30,0,2,30,0,0,277496487936,228064249980,228064249980,219768703951,226681658975,219768703951,0.036373723763051306,0.030496313884672988,0,0,0,0,0,67890,68309,389,83,1795.854,1177.22,0.015,0.047,4.082,0.0,1800.0
Class10,49,100,100,100,0,4,27,0,4,27,0,0,373614755070,232305459869,232305459869,224565738212,229725552649,224565738212,0.033317002800384146,0.022460777120792186,0,0,0,0,0,7846,7910,135,0,1800.645,0.0,0.015,0.019,0.042,0.0,1800.723
Class10,50,100,100,100,0,1,43,0,1,43,0,0,608134284813,0,608134284813,324863938069,372075662523,324863938069,0.46580229698956216,0.12688742965305233,0,0,0,0,0,136673,136708,1,1,1791.456,1791.401,0.025,0.868,7.55,0.0,1800.0
