type,instance,W,H,m,n,exploredNodes,generatedNodes,liftCnt,addCutCnt,infeasibleSetSize,checkCnt,opt,feasible,time
MSB-630,OPP_2D_20_3s_6I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_6I_4W,1000,1000,20,20,10031,12468,0,0,0,0,1,1,53.472
MSB-630,OPP_2D_20_3s_6I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_6I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_0W,1000,1000,20,20,0,0,0,0,0,0,1,0,3.133
MSB-630,OPP_2D_20_3s_7I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_7I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_7I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_7I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_7I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_2W,1000,1000,20,20,55017,62601,0,0,0,0,0,0,307.562
MSB-630,OPP_2D_20_3s_7I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_7I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_7I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_7I_4W,1000,1000,20,20,23107,33239,0,0,0,0,0,0,307.579
MSB-630,OPP_2D_20_3s_7I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_7I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_0W,1000,1000,20,20,1461,1833,0,0,0,0,0,0,307.547
MSB-630,OPP_2D_20_3s_8I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_2W,1000,1000,20,20,26217,34609,0,0,0,0,0,0,307.58
MSB-630,OPP_2D_20_3s_8I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_8I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_8I_4W,1000,1000,20,20,51650,58977,0,0,0,0,0,0,307.6
MSB-630,OPP_2D_20_3s_8I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_8I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_0W,1000,1000,20,20,4804,5497,0,0,0,0,0,0,307.554
MSB-630,OPP_2D_20_3s_9I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_9I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_2W,1000,1000,20,20,42716,52868,0,0,0,0,0,0,307.577
MSB-630,OPP_2D_20_3s_9I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_3s_9I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_3s_9I_4W,1000,1000,20,20,10086,13356,0,0,0,0,1,1,54.231
MSB-630,OPP_2D_20_3s_9I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_3s_9I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
